dist_neck__left_shoulder,dist_neck__right_shoulder,dist_left_shoulder__right_shoulder,dist_left_shoulder__left_elbow,dist_left_elbow__left_wrist,dist_right_shoulder__right_elbow,dist_right_elbow__right_wrist,dist_left_shoulder__left_hip,dist_right_shoulder__right_hip,dist_left_hip__right_hip,dist_neck__root,label,source,sample_id
0.3033062096795083,0.4292924642163978,0.4470964755591077,0.237563467157183,0.2497573810467117,0.2375597263495319,0.2131195270718823,0.3381371618586116,0.3526618326343682,0.1721030470679889,0.3195833573837942,Safe,synthetic,derecho_28
0.2328678550754054,0.3912940136967064,0.3923739576997936,0.2668498837386928,0.2100347595492503,0.292825846305872,0.2092309876455458,0.2871183897738703,0.3473218730840719,0.1531197122962073,0.259268806305349,Safe,synthetic,derecho_29
0.3404491373310689,0.3855013524359079,0.3720427828568501,0.179451305342384,0.1813112837150504,0.1713375940247549,0.1531543889041367,0.3624803788620497,0.3962124814442678,0.2243504588889776,0.188348419656076,Safe,synthetic,derecho_30
0.2921746691612104,0.3628813429293032,0.4165556114149077,0.2846483872660483,0.0974704689278102,0.1963558629923557,0.2036362529117341,0.2867362240218423,0.4090379619221403,0.2147342645080263,0.3138633594337361,Safe,synthetic,derecho_31
0.2571622535391282,0.3925505475986485,0.4427388622395615,0.2293151208054867,0.1893760357079478,0.230813729571269,0.1454661894104247,0.3440988527903859,0.3438990987019056,0.2153357545741398,0.3199929698764118,Safe,synthetic,derecho_32
0.2376585567208636,0.3549996387872169,0.4592582219063589,0.1902564708474974,0.1471099993083872,0.2280922476732477,0.2137754076194128,0.3504570422224263,0.4031584236174795,0.2342717593026611,0.3136728026756025,Safe,synthetic,derecho_33
0.3021646600529638,0.4531061240138434,0.3917935324453582,0.1398591083173394,0.2441701744606856,0.2016920227617269,0.1843152177737213,0.4023820273944211,0.2859096183576429,0.1499341114357544,0.2159488825152458,Safe,synthetic,derecho_34
0.248234548398983,0.3775854642406798,0.4209675137125108,0.2310509671731421,0.1234893646443053,0.1275958625346942,0.1821741434156152,0.3311289586544665,0.3683754308686644,0.2280781450488508,0.2855296572823473,Safe,synthetic,derecho_35
0.3104053234150342,0.3691684549646027,0.4212025882240587,0.1918130694852047,0.1728155434467416,0.2278710438662783,0.2128211390166967,0.3342503531110171,0.3708466902292844,0.1893664483233848,0.2752983133068748,Safe,synthetic,derecho_36
0.3131807616809629,0.2802775851578338,0.3481411068770096,0.1607125841022871,0.0866553552060678,0.1928694223937929,0.2099773559891096,0.338604637344697,0.3579116032776741,0.2435686998684317,0.3331074452907077,Safe,synthetic,derecho_37
0.2772344826109544,0.4141434355827759,0.4036850663373644,0.1865040710469015,0.1562239859120505,0.1607785394973993,0.1444746458506539,0.3356793324770228,0.382143400775144,0.2688307932466394,0.2247127393849184,Safe,synthetic,derecho_38
0.2957130987303968,0.3183782424336986,0.4189878835385281,0.2147565339724909,0.1067637669660987,0.2571318796627393,0.1557999714876507,0.3286439904650577,0.3072099035484124,0.1738286689324978,0.2971156176277967,Safe,synthetic,derecho_39
0.2724302263625438,0.3731464800912993,0.4144768741571538,0.2728264662211266,0.1662885539654248,0.1609256873261707,0.2226888966628793,0.3367404731161098,0.394583697783095,0.2153350845272988,0.2747544987918662,Safe,synthetic,derecho_40
0.2939510357618518,0.438040502405052,0.4830792211621501,0.2227752454053111,0.186407623732683,0.2630496062986554,0.1461735586893061,0.3633228149047302,0.3489654860818457,0.2125563284583021,0.2466652477620238,Safe,synthetic,derecho_41
0.2164173002676412,0.2770806625603483,0.3553046354804157,0.2016529886024266,0.1682723365340495,0.2974892464971806,0.2242397347962919,0.3115163553463348,0.3639083380980382,0.183716870545987,0.2686254464783962,Safe,synthetic,derecho_42
0.2874130259766153,0.3847668446790158,0.3864296606446394,0.2625540613093743,0.1343224709543038,0.2202535624944907,0.2839069490638333,0.3589231897050109,0.4073285802642469,0.2036608071269283,0.3032310838131919,Safe,synthetic,derecho_43
0.2777286722242923,0.3531836967534318,0.3688207041309832,0.2372120543583021,0.1459385124325692,0.2466234094525371,0.2234114801778364,0.3646612562894892,0.3385500506577723,0.2181586231723478,0.2676530777781435,Safe,synthetic,derecho_44
0.317421885018606,0.286743756631395,0.3865757052752542,0.1403675201950401,0.1201975667909117,0.2745544891925564,0.2158073992788674,0.3212207906686083,0.2898998617583641,0.0814188464863339,0.2582601796826946,Safe,synthetic,derecho_45
0.3768166004898961,0.3773953708585459,0.3776171085580204,0.2386032083800122,0.1175616658802222,0.2081070654920946,0.1839790989206295,0.346555973927158,0.3816322448676032,0.2137858090494421,0.3067330407243199,Safe,synthetic,derecho_46
0.2524651087107696,0.3959126163364219,0.4651574779049596,0.1811940192139434,0.1444921737714176,0.2734313734528093,0.1723462405321975,0.4061528556826622,0.3322985715243126,0.2582018230508284,0.2852594326722181,Safe,synthetic,derecho_47
0.2903291529329078,0.4225887208667962,0.3855291809022331,0.1823551161630016,0.1620574316788658,0.2380933580257255,0.1173696371127794,0.3754988361060448,0.3284491472952902,0.2459125064293425,0.1842295878039811,Safe,synthetic,derecho_48
0.2485373689958332,0.2925412739506359,0.3669508213454419,0.2299066360443577,0.1728309349820098,0.2098648972420794,0.1736326051447975,0.3581355296247977,0.3096585583222757,0.228273985635962,0.3065066388154194,Safe,synthetic,derecho_49
0.295401517506244,0.3822613377100505,0.4118567200323464,0.3014029321092427,0.1765162331578996,0.2077166712666169,0.1498588967857048,0.3087094931768865,0.3002211284959569,0.1644481074707632,0.2771727847339171,Safe,synthetic,derecho_50
0.2933718051399086,0.3620456823420865,0.3693785889028115,0.2560073825607985,0.2095765068920378,0.2136140677031193,0.1538833542134115,0.3719371168331919,0.3575189434994441,0.1420749096233981,0.2772807897606238,Safe,synthetic,derecho_51
0.2904814324829752,0.3240122085404899,0.4075937357134977,0.1618071005896884,0.2334474440004868,0.2699179994023772,0.1698993066278814,0.3645381735135629,0.253603121368005,0.1537460935893866,0.2682488431939148,Safe,synthetic,derecho_52
0.2371146791429256,0.3885758593052264,0.4798918612299198,0.1729354112228279,0.1465014638365923,0.2294179347323972,0.2444446459399848,0.3011050274984038,0.3599614448922776,0.2728519540325244,0.2139296340728293,Safe,synthetic,derecho_53
0.2287572317261667,0.3430557357415665,0.3791764634857836,0.2525040515101457,0.1896663887928335,0.1490015176143148,0.2006164161160324,0.3268984445057739,0.4009778886776495,0.1748964985425232,0.2545353886759106,Safe,synthetic,derecho_54
0.3016452644321812,0.3905170592934775,0.4179239745574482,0.1525761073046077,0.20152137759713,0.178627677933024,0.1894110444635305,0.2930506225840376,0.3678528859017225,0.1677360438277051,0.2286946139895791,Safe,synthetic,derecho_55
0.308552805459296,0.3696657808670701,0.3754409279442841,0.2780471539608425,0.1623739031372102,0.2212843069588373,0.190756537907144,0.3252133626348554,0.3688454517359971,0.178661906113411,0.2635344671113516,Safe,synthetic,derecho_56
0.3345057055921336,0.3183765578995027,0.3034887867628204,0.2844374798004758,0.2819731181042801,0.2037892293820267,0.1025264783751925,0.3375806409521622,0.3385510820063732,0.1924030463591097,0.2354644783231261,Safe,synthetic,derecho_57
0.3031824456990591,0.3809802950114435,0.3402237752072277,0.2479678692677955,0.2621073992778356,0.2268784132974824,0.1665069935172597,0.3443198714236991,0.3746102706787424,0.1307731357797112,0.2865756281190921,Safe,synthetic,derecho_58
0.2643814420214876,0.4339130005182419,0.3930330906478017,0.2867155044447808,0.1358503720887197,0.2434903666721116,0.1927760105516491,0.3152381100854087,0.3570958445854776,0.248500753473264,0.267048331828536,Safe,synthetic,derecho_59
0.2123214940332095,0.3592974869409022,0.3639030762082995,0.2063063624534447,0.1767364892125951,0.1517739113593793,0.1153736664271728,0.369282673421021,0.3290912521532128,0.0974102263271773,0.3113937614643254,Safe,synthetic,derecho_60
0.2908947902109696,0.3314450070385407,0.3473267915576704,0.2534323158525735,0.1939740249024171,0.3153040913073629,0.1968075439489975,0.3655081256504806,0.3433228827956573,0.2326710346880316,0.3050034080499261,Safe,synthetic,derecho_61
0.3300690003426078,0.3391470832545086,0.3825837010822415,0.2008358731635208,0.2116320688471595,0.2799349776118693,0.1616463802740279,0.3330090508882763,0.3625630889547919,0.1901695399994839,0.3180821461255956,Safe,synthetic,derecho_62
0.1899289083752381,0.3269317981233242,0.3687033466415422,0.1271857595045541,0.1414544622252478,0.1833937553661629,0.1719558138192468,0.3945186356664105,0.3401975739523719,0.1587674511891538,0.2777218183514588,Safe,synthetic,derecho_63
0.321966944857654,0.3209616473554038,0.3635770046431421,0.2423419583709689,0.1711385553707679,0.2458993876283789,0.1794541283281881,0.3780665459235827,0.3085968754383743,0.1995166139684693,0.2715723994254737,Safe,synthetic,derecho_64
0.2313643630358348,0.2974608820852525,0.4274299614109865,0.2059619047112808,0.1391087887341068,0.2161528425230667,0.2251207542939721,0.258770486185123,0.2901344524038669,0.1630845423241893,0.3384471546688132,Safe,synthetic,derecho_65
0.2913034793167718,0.3906926896184491,0.3543935632349508,0.1752185649891789,0.1979125486689084,0.2223309732374178,0.201949552754565,0.3424931603628618,0.361125749058185,0.2063247633962043,0.311110695563397,Safe,synthetic,derecho_66
0.3122803312777789,0.2952051202243292,0.3101092577863658,0.2600698159060602,0.2275090037304774,0.1791750792194665,0.1056065837381748,0.353961392840288,0.3872335290540211,0.2719037808973726,0.3006519028840581,Safe,synthetic,derecho_67
0.2651313321365722,0.3242747751366055,0.4004580516668262,0.2080294118445897,0.1393972837708473,0.3019502260345315,0.2514067360828852,0.3954419473422171,0.3131659840876348,0.2342007729718911,0.3055850563799161,Safe,synthetic,derecho_68
0.2977018249681621,0.4099866106817511,0.4254148457144511,0.2496005694521734,0.2054762513348884,0.2336316563200842,0.1086555548114326,0.3533448430964223,0.3277523216460349,0.1488063616943992,0.347272664772033,Safe,synthetic,derecho_69
0.3491598136354281,0.4143688240118245,0.410208536674235,0.2740250048381062,0.180482127224073,0.2281118910759111,0.1362611451815206,0.3658796521799535,0.3524154371369766,0.1478939153266214,0.2779521155273362,Safe,synthetic,derecho_70
0.2768108174457276,0.4319024466657856,0.4357685331405364,0.2204578175636586,0.1899514923920433,0.2217684951241679,0.1718834406081781,0.3067029121044685,0.3439579248957228,0.1701560697338994,0.2299873784430741,Safe,synthetic,derecho_71
0.3004488725819014,0.3756505863973294,0.3285316995452769,0.2150926145001949,0.2198280554359969,0.2623689495558528,0.2210334737154095,0.3515565282760584,0.3161981868812339,0.1566520469056775,0.2937841961900143,Safe,synthetic,derecho_72
0.2951712013746065,0.4114932444642026,0.4439991860136834,0.2147108537387531,0.1302317648455652,0.207235736119564,0.1886892477924209,0.3419166701844238,0.3268842356768937,0.2101153925987959,0.2598416903435756,Safe,synthetic,derecho_73
0.254877356650985,0.3724581133721376,0.3839202967948318,0.2297641755591341,0.1909281609140849,0.174422839956337,0.1607503550453835,0.4075110775966585,0.3035168194906285,0.1153338220411787,0.2055261938702995,Safe,synthetic,derecho_74
0.2811643978630668,0.361236691121308,0.3952955657829952,0.26856759315714,0.0730866226758824,0.2358373549772329,0.2424575280721429,0.3048887694043314,0.3348077395284041,0.1698843233108551,0.2442261581568988,Safe,synthetic,derecho_75
0.2669495197990784,0.4170994113473802,0.4734954670195008,0.206562430998394,0.2562024085625788,0.221423059079385,0.2501476410680432,0.3462680540138603,0.3552423130418457,0.2146189789057133,0.4071541471747014,Safe,synthetic,derecho_76
0.3140514229937916,0.3317094188019415,0.4387599148110343,0.2055266985166263,0.1604099926839516,0.2563440543956845,0.1812434235108461,0.3611430365804722,0.3505594088746117,0.2134633250642174,0.296998635897446,Safe,synthetic,derecho_77
0.2025213226917834,0.3866629067443813,0.360719223206788,0.1623080345776235,0.1776635502456527,0.2233592401325781,0.1522597534171087,0.3832412743067189,0.2963129933451637,0.1837222500490976,0.25660503460268,Safe,synthetic,derecho_78
0.2781365091864264,0.3711545713858896,0.3596842820150582,0.2489713070982491,0.1825200947333879,0.1443221498675235,0.1016563423841187,0.3495072282828275,0.3411613072885458,0.1958631954570146,0.2788807017387913,Safe,synthetic,derecho_79
0.4890223935804072,0.737905984393932,0.4955558039632977,0.1731211362839682,0.1362670456845047,0.2315566666867483,0.2297978951458578,0.3327464224704196,0.2499320062336137,0.131840285495585,0.4466785310881595,Unsafe,synthetic,inclinado_jorobado_0
0.4576908445001914,0.6836644549098109,0.5415432449192367,0.2075301467671021,0.2219735844217363,0.1929593077727452,0.1455072816209782,0.3691550215408184,0.2885743172029552,0.2155876682128001,0.4841021273490506,Unsafe,synthetic,inclinado_jorobado_1
0.4741023004032733,0.7635310442859704,0.5151117021882113,0.3024119268209631,0.170982742030876,0.1689193422011908,0.182796783239793,0.3069501919872492,0.31992976608746,0.2158813320006196,0.502223283546005,Unsafe,synthetic,inclinado_jorobado_2
0.4551132919898296,0.7394962058018559,0.5863003103208454,0.2774520702625316,0.2011765362850288,0.274537148483428,0.1047680628810376,0.3372837380548614,0.3153197897470629,0.2047690344450957,0.4571420312321305,Unsafe,synthetic,inclinado_jorobado_3
0.4733536863220107,0.7752869952081619,0.5332112081431849,0.2365516926876085,0.1707092268030305,0.2230285315182733,0.1802406672174428,0.3679329626389264,0.3966123014218871,0.2658957599041331,0.4923848032763666,Unsafe,synthetic,inclinado_jorobado_4
0.5035818754414241,0.6539654196325773,0.5364849303033752,0.2576115785953435,0.2146387455366861,0.228464389311802,0.215455758382718,0.3696306683597527,0.3980122503303728,0.2115743662782844,0.4657720673771586,Unsafe,synthetic,inclinado_jorobado_5
0.4934336502773209,0.5827762249658889,0.555315429455402,0.0740634869914086,0.1110614637037832,0.2380707440376393,0.1991011734906718,0.3035028487944027,0.3215159183248424,0.2548216395445652,0.4606387947370929,Unsafe,synthetic,inclinado_jorobado_6
0.5697168124961194,0.6999232058729461,0.5563214470752507,0.2846749759399443,0.1852410846477367,0.1799062407723679,0.1756109019322284,0.3485755705523963,0.2954103339119374,0.1897667171463671,0.4503123162401025,Unsafe,synthetic,inclinado_jorobado_7
0.5169743102874973,0.7013844749674102,0.5286881700340972,0.2157527227750969,0.1889248807362466,0.2446725679875911,0.1400115108532247,0.3083364946951491,0.3941871686161012,0.1835065251118108,0.423326316296125,Unsafe,synthetic,inclinado_jorobado_8
0.4977525083753241,0.7185347922413075,0.4787713897097317,0.2291792686185442,0.2094233236971349,0.2349754580682505,0.2052792593504558,0.29382923607637,0.3632416061998478,0.1878952096211821,0.4606883936510142,Unsafe,synthetic,inclinado_jorobado_9
0.514822224376789,0.7591709804269692,0.6117748021840144,0.2725923148602362,0.1756106327347926,0.2341088065210537,0.2106729148713697,0.3548471179719784,0.3552305675164617,0.2329501252750473,0.4776286941589627,Unsafe,synthetic,inclinado_jorobado_10
0.4508285225450535,0.6834210773665657,0.5653564151093498,0.2201197316479982,0.1936083990747335,0.2468031696880876,0.1650063414840956,0.3802499265451922,0.3651537041383357,0.1506074765235408,0.5376921916474497,Unsafe,synthetic,inclinado_jorobado_11
0.4599702102497233,0.6337961862725926,0.4981982516165479,0.1791581935728671,0.1820869327463013,0.2090459797781505,0.1665267212943763,0.3747880786192991,0.3635950144477081,0.2126419148257714,0.4963931382931477,Unsafe,synthetic,inclinado_jorobado_12
0.5046453867200895,0.6156818663289022,0.5254224699094215,0.132791597420421,0.1814423970719118,0.2198146811110262,0.2218212909915872,0.3975053757088448,0.3581110019300946,0.179985556904124,0.4994064445018294,Unsafe,synthetic,inclinado_jorobado_13
0.4588832945070274,0.699944293942266,0.5794454526784307,0.197689146160423,0.2122271455697,0.247096054747692,0.1418083273147671,0.388955765128696,0.3779426538148602,0.2040770354949063,0.4495070616788938,Unsafe,synthetic,inclinado_jorobado_14
0.4456317592569772,0.6784934969238791,0.5617037785316784,0.1817749933039441,0.1975004899447948,0.1703297788448643,0.171837256622446,0.3543859101829603,0.4478052058023566,0.1449073737791853,0.5388805826596054,Unsafe,synthetic,inclinado_jorobado_15
0.4859936965594912,0.7164468767206384,0.5447339165355282,0.2377890727278093,0.1738525958255193,0.2781620072582983,0.1617411542310111,0.3952893828871698,0.324225315191479,0.1975899261439485,0.4371214979083912,Unsafe,synthetic,inclinado_jorobado_16
0.4982009488139007,0.7578050382770614,0.5369057528071659,0.2121245720518436,0.1354153214772829,0.2108282938579077,0.1162882296111388,0.3134848805312469,0.3590714418443654,0.2527605279096558,0.5923684344491801,Unsafe,synthetic,inclinado_jorobado_17
0.4565365965971639,0.7574120062658175,0.549750099216066,0.2139500941301449,0.1973037780690461,0.2224766593471983,0.1844158290244887,0.3336666734869332,0.2940756136080459,0.1382549918991167,0.506129795331249,Unsafe,synthetic,inclinado_jorobado_18
0.4689319963965714,0.6761564440137533,0.5403402250689262,0.2517972901166251,0.1872145577210559,0.1937578025343613,0.229051718225958,0.4131674201192652,0.3697822662129141,0.2389465404537636,0.5296783998725524,Unsafe,synthetic,inclinado_jorobado_19
0.5252039726561806,0.7245639670845049,0.5639338818829953,0.2407864229338601,0.1361064930181182,0.2480289262743834,0.1257674411549378,0.3182160217949977,0.4021426027123235,0.2336088065077679,0.5394959315874345,Unsafe,synthetic,inclinado_jorobado_20
0.4691330246525083,0.6539100463489292,0.5303825121171863,0.2240812518896229,0.1831595486536003,0.265347219150268,0.1655491829998621,0.3640813788721169,0.3104549140226157,0.2180126911217525,0.4801243420074254,Unsafe,synthetic,inclinado_jorobado_21
0.4500074664686193,0.6905668255130059,0.5326329701393911,0.2091937948265161,0.2508536496907073,0.2160621599076848,0.1702441555929064,0.2661019616955943,0.3142317059208209,0.1894770630217458,0.4525658929529342,Unsafe,synthetic,inclinado_jorobado_22
0.5352683037351118,0.6934024889841512,0.5915377699727301,0.2224681853620147,0.181489113456863,0.2164481420914999,0.1801518500648583,0.4187518001219943,0.2572155709299512,0.1199381702224528,0.4582731667577554,Unsafe,synthetic,inclinado_jorobado_23
0.4805811152775027,0.7276041769905605,0.558923487921099,0.2046301634847772,0.2207617477296705,0.2612078161261092,0.1873623132508626,0.3885063028994736,0.3609058105372851,0.1775406789286846,0.5079126735600001,Unsafe,synthetic,inclinado_jorobado_24
0.4844245249031471,0.7000535938701794,0.598918142887583,0.1219651148583965,0.1232926331936172,0.1725171829450252,0.1654695740972477,0.3398156732093588,0.2897069740890781,0.1605936787075669,0.4455663328590571,Unsafe,synthetic,inclinado_jorobado_25
0.5782969636830356,0.7720696779098858,0.5235300232926141,0.205456668387728,0.1340318401124682,0.1436747834709893,0.175324792543659,0.3100859206702389,0.3466059787335195,0.1359917660382609,0.4495210216675896,Unsafe,synthetic,inclinado_jorobado_26
0.4859450838121132,0.7146483839113574,0.5566988783496806,0.1671804406337185,0.2141874292054224,0.1879915321359259,0.2053143165842922,0.3495744529352722,0.294944500036882,0.1873520918167525,0.4946145496825507,Unsafe,synthetic,inclinado_jorobado_27
0.504518615218984,0.6943604841022232,0.6012711556240421,0.2603004308394623,0.1697338353440098,0.2500048724854777,0.2573517394075275,0.428419384031321,0.3008800047671001,0.162938675553714,0.5393967514693541,Unsafe,synthetic,inclinado_jorobado_28
